id_paradero,id_parada,id_ruta,nro_parada,nombre_ruta,codigo_ruta,tipo_ruta,empresa,longitud,latitud,recorrido,sistema_ruta,tipo_parada,objectid
50348,90088084,90088,84,VEREDA EL LLANO - CENTRO,255V1D,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.63693616,6.28118331,DESTINO-ORIGEN,2A,REGLAMENTARIA,135
51383,90006012,90006,12,CIRCULAR,301,CIRCULAR,COONATRA,-75.60206667,6.23233983,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,136
53287,90074023,90074,23,MARGARITAS,251,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.56767129,6.24917019,ORIGEN-DESTINO,2A,REGLAMENTARIA,137
52408,90098010,90098,10,TORRES,260T,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58128522,6.28187688,ORIGEN-DESTINO,2A,REGLAMENTARIA,138
53126,90076023,90076,23,AURES DERECHA,253D,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.5701599,6.25417271,ORIGEN-DESTINO,2A,REGLAMENTARIA,139
53626,90375017,90375,17,PLAYON DE LOS COMUNEROS_BARRIAL,024 BARRIAL,DIRECTA NO CENTRO,NONE,-75.56270664,6.29083178,ORIGEN-DESTINO,6B,REGLAMENTARIA,140
52416,90013005,90013,5,RUTA DE LA SALUD IZQUIERDA,309,CIRCULAR,COINVETRANS,-75.58120889,6.27749361,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,141
51090,90015072,90015,72,CIRCULAR 315,315,CIRCULAR,SANTRA,-75.60781844,6.23438154,DESTINO-ORIGEN,CIRCULAR 315 Y 316,REGLAMENTARIA,142
50411,90085042,90085,42,METROCABLE LA AURORA,255ID,INTEGRADA,RÁPIDO SAN CRISTÓBAL,-75.6330182,6.27955853,DESTINO-ORIGEN,2A,REGLAMENTARIA,143
53029,90094024,90094,24,CLÍNICA,260CL,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.57155358,6.25647621,DESTINO-ORIGEN,2A,REGLAMENTARIA,144
51987,90078030,90078,30,ROBLEDO AURES INTEGRADA,253IA,INTEGRADA,PALENQUE ROBLEDAL,-75.589715,6.27657035,DESTINO-ORIGEN,2A,REGLAMENTARIA,145
50986,90059002,90059,2,BLANQUIZAL CALAZANÍA DIRECTA,246D,DIRECTA CENTRO,COOTRANSBLAN,-75.61054581,6.27343749,ORIGEN-DESTINO,2A,REGLAMENTARIA,146
51910,90003020,90003,20,CIRCULAR ANTIHORARIO 302,302,CIRCULAR,AUTOBUSES POBLADO LAURELES,-75.59140254,6.20801406,ORIGEN-DESTINO,CIRCULAR IZQUIERDA 302,REGLAMENTARIA,147
52346,90070036,90070,36,ROBLEDO VILLA FLORA,250VF,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58231743,6.25683418,DESTINO-ORIGEN,2A,REGLAMENTARIA,148
52588,90095016,90095,16,CÓRDOBA,260C,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.57797867,6.27579455,ORIGEN-DESTINO,2A,REGLAMENTARIA,149
51638,90011047,90011,47,RUTA DE LA SALUD DERECHA,308,CIRCULAR,COINVETRANS,-75.59723294,6.2638623,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,150
52702,90107013,90107,13,ALFONSO LÓPEZ CALLE 94,261,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57584915,6.28818782,ORIGEN-DESTINO,2B,REGLAMENTARIA,151
51812,90088058,90088,58,VEREDA EL LLANO - CENTRO,255V1D,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.59336652,6.27249011,DESTINO-ORIGEN,2A,REGLAMENTARIA,152
50459,90082041,90082,41,SAN CRISTÓBAL -CONEXIÓN VIAL,255D,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.62998626,6.27862651,DESTINO-ORIGEN,2A,REGLAMENTARIA,153
52236,90080004,90080,4,PICACHO,254,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.58401501,6.29828026,ORIGEN-DESTINO,2A,REGLAMENTARIA,154
51226,90092065,90092,65,NUEVO OCCIDENTE EL TIROL,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.60453813,6.27860761,DESTINO-ORIGEN,2A,REGLAMENTARIA,155
51621,90059008,90059,8,BLANQUIZAL CALAZANÍA DIRECTA,246D,DIRECTA CENTRO,COOTRANSBLAN,-75.59768482,6.27369327,ORIGEN-DESTINO,2A,REGLAMENTARIA,156
50636,90089004,90089,4,VEREDA YOLOMBÓ - PARQUE SAN CRISTÓBAL,255V2,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.62253556,6.28449446,ORIGEN-DESTINO,2A,REGLAMENTARIA,157
52342,90006038,90006,38,CIRCULAR,301,CIRCULAR,COONATRA,-75.58247023,6.25659159,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,158
52068,90074012,90074,12,MARGARITAS,251,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58765453,6.27019745,ORIGEN-DESTINO,2A,REGLAMENTARIA,159
52202,90075006,90075,6,KENNEDY,252,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.5847434,6.28869408,ORIGEN-DESTINO,2A,REGLAMENTARIA,160
51725,90014021,90014,21,RUTA DE LA SALUD IZQUIERDA DIRECTA,309D,CIRCULAR,COINVETRANS,-75.59576386,6.26804146,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,161
53136,90002016,90002,16,CIRCULAR 286,286,CIRCULAR,COMBUSES,-75.5700625,6.25058535,ORIGEN-DESTINO,CIRCULAR 286,REGLAMENTARIA,162
51851,90015047,90015,47,CIRCULAR 315,315,CIRCULAR,SANTRA,-75.59229335,6.25625988,DESTINO-ORIGEN,CIRCULAR 315 Y 316,REGLAMENTARIA,163
53127,90086031,90086,31,PALMITAS-CENTRO,255P,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.57015869,6.25098733,ORIGEN-DESTINO,2A,REGLAMENTARIA,164
50896,90065003,90065,3,PAJARITO INTEGRADA,250AIP,INTEGRADA,PALENQUE ROBLEDAL,-75.61333866,6.28142621,ORIGEN-DESTINO,2A,REGLAMENTARIA,165
52752,90096020,90096,20,SEMINARIO INTEGRADA,260I,INTEGRADA,PALENQUE ROBLEDAL,-75.57521347,6.27498537,DESTINO-ORIGEN,2A,REGLAMENTARIA,166
51857,90011057,90011,57,RUTA DE LA SALUD DERECHA,308,CIRCULAR,COINVETRANS,-75.59220116,6.27373623,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,167
52754,90104026,90104,26,ALFONSO LÓPEZ - VIEJO TERMINAL,261A,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57519265,6.26413969,ORIGEN-DESTINO,2B,REGLAMENTARIA,168
51659,90088065,90088,65,VEREDA EL LLANO - CENTRO,255V1D,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.59701469,6.27885159,DESTINO-ORIGEN,2A,REGLAMENTARIA,169
50365,90083078,90083,78,SAN CRISTÓBAL - DOÑA MARÍA,255,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.63590834,6.27772956,DESTINO-ORIGEN,2A,REGLAMENTARIA,170
51943,90081038,90081,38,NUEVO OCCIDENTE-LAS FLORES,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.59088788,6.26057807,ORIGEN-DESTINO,2A,REGLAMENTARIA,171
50701,90092075,90092,75,NUEVO OCCIDENTE EL TIROL,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.62034069,6.2792444,DESTINO-ORIGEN,2A,REGLAMENTARIA,172
51763,90067038,90067,38,ROBLEDALES,250R,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.59471456,6.27814128,DESTINO-ORIGEN,2A,REGLAMENTARIA,173
52824,90004019,90004,19,TERMINAL DEL NORTE-TERMINAL DEL SUR,313,CIRCULAR,COMBUSES,-75.57437656,6.26760009,ORIGEN-DESTINO,CIRCULAR 313,REGLAMENTARIA,174
51345,90001001,90001,1,CIRCULAR HORARIO 303,303,CIRCULAR,COONATRA,-75.60246168,6.24632994,ORIGEN-DESTINO,CIRCULAR DERECHA 303,REGLAMENTARIA,175
51879,90016032,90016,32,CIRCULAR 316,316,CIRCULAR,SANTRA,-75.59184655,6.2538886,ORIGEN-DESTINO,CIRCULAR 315 Y 316,REGLAMENTARIA,176
53019,90059015,90059,15,BLANQUIZAL CALAZANÍA DIRECTA,246D,DIRECTA CENTRO,COOTRANSBLAN,-75.57162527,6.25235153,ORIGEN-DESTINO,2A,REGLAMENTARIA,177
50291,90088086,90088,86,VEREDA EL LLANO - CENTRO,255V1D,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.64046863,6.28430637,DESTINO-ORIGEN,2A,REGLAMENTARIA,178
50985,90006007,90006,7,CIRCULAR,301,CIRCULAR,COONATRA,-75.61064792,6.23325068,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,179
52684,90073030,90073,30,PAJARITO,250AP,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.576113,6.25379543,DESTINO-ORIGEN,2A,REGLAMENTARIA,180
52095,90098039,90098,39,TORRES,260T,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58728518,6.28691894,DESTINO-ORIGEN,2A,REGLAMENTARIA,181
52675,90075022,90075,22,KENNEDY,252,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.57637115,6.25359164,ORIGEN-DESTINO,2A,REGLAMENTARIA,182
51280,90290031,90290,30,LAURELES CAMPESTRE-ESTACIÓN SANTA LUCÍA - ESTACIÓN FLORESTA,195II,INTEGRADA,TAX MAYA,-75.60355271,6.25133186,DESTINO-ORIGEN,8A,REGLAMENTARIA,183
52336,90013069,90013,69,RUTA DE LA SALUD IZQUIERDA,309,CIRCULAR,COINVETRANS,-75.58254886,6.28288422,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,184
51089,90015001,90015,1,CIRCULAR 315,315,CIRCULAR,SANTRA,-75.60783333,6.23429197,ORIGEN-DESTINO,CIRCULAR 315 Y 316,REGLAMENTARIA,185
50242,90084023,90084,23,METROCABLE AURORA-CÁRCEL,255I,INTEGRADA,RÁPIDO SAN CRISTÓBAL,-75.64309181,6.28060152,DESTINO-ORIGEN,2A,REGLAMENTARIA,186
52068,90076014,90076,14,AURES DERECHA,253D,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58765453,6.27019745,ORIGEN-DESTINO,2A,REGLAMENTARIA,187
50455,90093007,90093,7,LAS FLORES-MORAVIA-CENTRO,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.63002332,6.27844257,ORIGEN-DESTINO,2A,REGLAMENTARIA,188
52054,90078017,90078,17,ROBLEDO AURES INTEGRADA,253IA,INTEGRADA,PALENQUE ROBLEDAL,-75.58797897,6.2624043,ORIGEN-DESTINO,2A,REGLAMENTARIA,189
50926,90059033,90059,33,BLANQUIZAL CALAZANÍA DIRECTA,246D,DIRECTA CENTRO,COOTRANSBLAN,-75.612767,6.27316789,DESTINO-ORIGEN,2A,REGLAMENTARIA,190
52342,90070023,90070,23,ROBLEDO VILLA FLORA,250VF,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58247023,6.25659159,ORIGEN-DESTINO,2A,REGLAMENTARIA,191
52772,90095029,90095,29,CÓRDOBA,260C,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.57500374,6.26572852,DESTINO-ORIGEN,2A,REGLAMENTARIA,192
52998,90107033,90107,33,ALFONSO LÓPEZ CALLE 94,261,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.5719921,6.28506421,DESTINO-ORIGEN,2B,REGLAMENTARIA,193
53156,90014048,90014,48,RUTA DE LA SALUD IZQUIERDA DIRECTA,309D,CIRCULAR,COINVETRANS,-75.56989603,6.23793238,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,194
52200,90082027,90082,27,SAN CRISTÓBAL -CONEXIÓN VIAL,255D,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.58477628,6.25983108,DESTINO-ORIGEN,2A,REGLAMENTARIA,195
52213,90080011,90080,11,PICACHO,254,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.58454805,6.28598482,ORIGEN-DESTINO,2A,REGLAMENTARIA,196
51291,90061005,90061,5,BLANQUIZAL CALAZANÍA,246C,DIRECTA CENTRO,COOTRANSBLAN,-75.60328228,6.27226206,ORIGEN-DESTINO,2A,REGLAMENTARIA,197
50852,90091003,90091,3,IZQUIERDA VEREDA BOQUERÓN - PARQUE SAN CRISTÓBAL,255V3,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.61439078,6.29354508,ORIGEN-DESTINO,2A,REGLAMENTARIA,198
51291,90007003,90007,3,DIRECTA CIRCULAR,310,CIRCULAR,COONATRA,-75.60328228,6.27226206,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,199
51056,90008058,90008,58,DIRECTA CIRCULAR,311,CIRCULAR,COONATRA,-75.60858263,6.27245057,DESTINO-ORIGEN,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,200
51985,90099007,90099,7,ÉXITO,267,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58984959,6.2835974,ORIGEN-DESTINO,2A,REGLAMENTARIA,201
52926,90016056,90016,56,CIRCULAR 316,316,CIRCULAR,SANTRA,-75.57285641,6.23970609,DESTINO-ORIGEN,CIRCULAR 315 Y 316,REGLAMENTARIA,202
50272,90086005,90086,5,PALMITAS-CENTRO,255P,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.64170291,6.2799346,ORIGEN-DESTINO,2A,REGLAMENTARIA,203
51451,90005051,90005,51,CIRCULAR,300,CIRCULAR,COONATRA,-75.60089728,6.26185571,DESTINO-ORIGEN,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,204
51787,90072031,90072,31,MORAVIA,250M,INTEGRADA,PALENQUE ROBLEDAL,-75.59397974,6.27827949,DESTINO-ORIGEN,2A,REGLAMENTARIA,205
53240,90098025,90098,25,TORRES,260T,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.56845346,6.26171507,DESTINO-ORIGEN,2A,REGLAMENTARIA,206
52774,90012015,90012,15,RUTA DE LA SALUD DERECHA DIRECTA,308D,CIRCULAR,COINVETRANS,-75.57498895,6.26555138,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,207
51300,90290032,90290,31,LAURELES CAMPESTRE-ESTACIÓN SANTA LUCÍA - ESTACIÓN FLORESTA,195II,INTEGRADA,TAX MAYA,-75.60307818,6.25224738,DESTINO-ORIGEN,8A,REGLAMENTARIA,208
52014,90014015,90014,15,RUTA DE LA SALUD IZQUIERDA DIRECTA,309D,CIRCULAR,COINVETRANS,-75.58882862,6.278272,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,209
51809,90083056,90083,56,SAN CRISTÓBAL - DOÑA MARÍA,255,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.59343643,6.27836632,DESTINO-ORIGEN,2A,REGLAMENTARIA,210
51036,90081019,90081,19,NUEVO OCCIDENTE-LAS FLORES,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.60909312,6.27928078,ORIGEN-DESTINO,2A,REGLAMENTARIA,211
52521,90067018,90067,18,ROBLEDALES,250R,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.57914694,6.25499074,ORIGEN-DESTINO,2A,REGLAMENTARIA,212
51701,90093060,90093,60,LAS FLORES-MORAVIA-CENTRO,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.59636522,6.26436363,DESTINO-ORIGEN,2A,REGLAMENTARIA,213
52154,90077018,90077,18,AURES IZQUIERDA,253I,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58552936,6.25809545,ORIGEN-DESTINO,2A,REGLAMENTARIA,214
51701,90068019,90068,19,VILLA FLORA INTEGRADA,250IVF,INTEGRADA,PALENQUE ROBLEDAL,-75.59636522,6.26436363,DESTINO-ORIGEN,2A,REGLAMENTARIA,215
52056,90010015,90010,15,COMERCIAL HOTELERA IZQUIERDA,305,CIRCULAR,INVETRANS,-75.58789482,6.2391514,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,216
52803,90107026,90107,26,ALFONSO LÓPEZ CALLE 94,261,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57467417,6.25365477,DESTINO-ORIGEN,2B,REGLAMENTARIA,217
51948,90094005,90094,5,CLÍNICA,260CL,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.59075576,6.28578426,ORIGEN-DESTINO,2A,REGLAMENTARIA,218
51936,90079008,90079,8,ROBLEDO AURES INTEGRADA RAMAL,253IAR,INTEGRADA,PALENQUE ROBLEDAL,-75.59101469,6.28031998,ORIGEN-DESTINO,2A,REGLAMENTARIA,219
52200,90061023,90061,23,BLANQUIZAL CALAZANÍA,246C,DIRECTA CENTRO,COOTRANSBLAN,-75.58477628,6.25983108,DESTINO-ORIGEN,2A,REGLAMENTARIA,220
50055,90090002,90090,2,DERECHA VEREDA BOQUERÓN - PARQUE SAN CRISTÓBAL,255V3,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.65875925,6.32195213,ORIGEN-DESTINO,2A,REGLAMENTARIA,221
53401,90007022,90007,22,DIRECTA CIRCULAR,310,CIRCULAR,COONATRA,-75.56605046,6.24517196,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,222
52300,90099034,90099,34,ÉXITO,267,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.5831071,6.24995494,DESTINO-ORIGEN,2A,REGLAMENTARIA,223
52971,90003038,90003,38,CIRCULAR ANTIHORARIO 302,302,CIRCULAR,AUTOBUSES POBLADO LAURELES,-75.57226668,6.23833603,ORIGEN-DESTINO,CIRCULAR IZQUIERDA 302,REGLAMENTARIA,224
52391,90069016,90069,16,ROBLEDAL INTEGRADA,250IR,INTEGRADA,PALENQUE ROBLEDAL,-75.58166357,6.25443433,DESTINO-ORIGEN,2A,REGLAMENTARIA,225
51177,90007002,90007,2,DIRECTA CIRCULAR,310,CIRCULAR,COONATRA,-75.60579665,6.2720989,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,226
51412,90008006,90008,6,DIRECTA CIRCULAR,311,CIRCULAR,COONATRA,-75.60160766,6.27012765,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,227
51476,90016018,90016,18,CIRCULAR 316,316,CIRCULAR,SANTRA,-75.60033948,6.24255407,ORIGEN-DESTINO,CIRCULAR 315 Y 316,REGLAMENTARIA,228
50300,90086004,90086,4,PALMITAS-CENTRO,255P,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.63984493,6.27960571,ORIGEN-DESTINO,2A,REGLAMENTARIA,229
51551,90005050,90005,50,CIRCULAR,300,CIRCULAR,COONATRA,-75.59914577,6.26375639,DESTINO-ORIGEN,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,230
51763,90073010,90073,10,PAJARITO,250AP,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.59471456,6.27814128,ORIGEN-DESTINO,2A,REGLAMENTARIA,231
53092,90098023,90098,23,TORRES,260T,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.5706291,6.25358214,DESTINO-ORIGEN,2A,REGLAMENTARIA,232
53328,90012018,90012,18,RUTA DE LA SALUD DERECHA DIRECTA,308D,CIRCULAR,COINVETRANS,-75.56716124,6.26033783,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,233
52684,90075029,90075,29,KENNEDY,252,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.576113,6.25379543,DESTINO-ORIGEN,2A,REGLAMENTARIA,234
53997,90009025,90009,25,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.55698855,6.21297522,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,235
51952,90014017,90014,17,RUTA DE LA SALUD IZQUIERDA DIRECTA,309D,CIRCULAR,COINVETRANS,-75.59066808,6.27489145,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,236
50800,90084015,90084,15,METROCABLE AURORA-CÁRCEL,255I,INTEGRADA,RÁPIDO SAN CRISTÓBAL,-75.61653225,6.28226351,DESTINO-ORIGEN,2A,REGLAMENTARIA,237
51127,90081020,90081,20,NUEVO OCCIDENTE-LAS FLORES,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.60706971,6.27967155,ORIGEN-DESTINO,2A,REGLAMENTARIA,238
52346,90067027,90067,27,ROBLEDALES,250R,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58231743,6.25683418,DESTINO-ORIGEN,2A,REGLAMENTARIA,239
50701,90093083,90093,83,LAS FLORES-MORAVIA-CENTRO,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.62034069,6.2792444,DESTINO-ORIGEN,2A,REGLAMENTARIA,240
52174,90077030,90077,30,AURES IZQUIERDA,253I,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58520159,6.2606621,DESTINO-ORIGEN,2A,REGLAMENTARIA,241
51782,90069029,90069,29,ROBLEDAL INTEGRADA,250IR,INTEGRADA,PALENQUE ROBLEDAL,-75.59418722,6.28036475,DESTINO-ORIGEN,2A,REGLAMENTARIA,242
52933,90011032,90011,32,RUTA DE LA SALUD DERECHA,308,CIRCULAR,COINVETRANS,-75.57271214,6.23231948,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,243
52890,90057020,90057,20,BLANQUIZAL,246,DIRECTA CENTRO,COOTRANSBLAN,-75.57329063,6.24914295,ORIGEN-DESTINO,2A,REGLAMENTARIA,244
51621,90082012,90082,12,SAN CRISTÓBAL -CONEXIÓN VIAL,255D,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.59768482,6.27369327,ORIGEN-DESTINO,2A,REGLAMENTARIA,245
51991,90080023,90080,23,PICACHO,254,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.58980712,6.26012043,ORIGEN-DESTINO,2A,REGLAMENTARIA,246
52154,90061015,90061,15,BLANQUIZAL CALAZANÍA,246C,DIRECTA CENTRO,COOTRANSBLAN,-75.58552936,6.25809545,ORIGEN-DESTINO,2A,REGLAMENTARIA,247
50046,90091001,90091,1,IZQUIERDA VEREDA BOQUERÓN - PARQUE SAN CRISTÓBAL,255V3,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.66044556,6.32478872,ORIGEN-DESTINO,2A,REGLAMENTARIA,248
52521,90007017,90007,17,DIRECTA CIRCULAR,310,CIRCULAR,COONATRA,-75.57914694,6.25499074,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,249
52026,90099056,90099,56,ÉXITO,267,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58855635,6.29346566,DESTINO-ORIGEN,2A,REGLAMENTARIA,250
51800,90068009,90068,9,VILLA FLORA INTEGRADA,250IVF,INTEGRADA,PALENQUE ROBLEDAL,-75.59363542,6.28057561,ORIGEN-DESTINO,2A,REGLAMENTARIA,251
51584,90016066,90016,66,CIRCULAR 316,316,CIRCULAR,SANTRA,-75.5983649,6.23925429,DESTINO-ORIGEN,CIRCULAR 315 Y 316,REGLAMENTARIA,252
50365,90086056,90086,56,PALMITAS-CENTRO,255P,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.63590834,6.27772956,DESTINO-ORIGEN,2A,REGLAMENTARIA,253
51492,90005056,90005,56,CIRCULAR,300,CIRCULAR,COONATRA,-75.6000678,6.24512211,DESTINO-ORIGEN,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,254
52907,90073023,90073,23,PAJARITO,250AP,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.57318588,6.24535396,ORIGEN-DESTINO,2A,REGLAMENTARIA,255
52683,90097026,90097,26,BRISAS,260BR,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.57618093,6.26674762,DESTINO-ORIGEN,2A,REGLAMENTARIA,256
53369,90012026,90012,26,RUTA DE LA SALUD DERECHA DIRECTA,308D,CIRCULAR,COINVETRANS,-75.56645823,6.2438331,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,257
53601,90003043,90003,43,CIRCULAR ANTIHORARIO 302,302,CIRCULAR,AUTOBUSES POBLADO LAURELES,-75.56318794,6.25544448,DESTINO-ORIGEN,CIRCULAR IZQUIERDA 302,REGLAMENTARIA,258
51725,90013021,90013,21,RUTA DE LA SALUD IZQUIERDA,309,CIRCULAR,COINVETRANS,-75.59576386,6.26804146,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,259
51670,90083019,90083,19,SAN CRISTÓBAL - DOÑA MARÍA,255,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.59688607,6.27868985,ORIGEN-DESTINO,2A,REGLAMENTARIA,260
51852,90081031,90081,31,NUEVO OCCIDENTE-LAS FLORES,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.59228134,6.27402969,ORIGEN-DESTINO,2A,REGLAMENTARIA,261
51412,90064009,90064,9,BLANQUIZAL INTEGRADA,246II,INTEGRADA,COOTRANSBLAN,-75.60160766,6.27012765,ORIGEN-DESTINO,2A,REGLAMENTARIA,262
53408,90093048,90093,48,LAS FLORES-MORAVIA-CENTRO,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.56592515,6.26929756,ORIGEN-DESTINO,2A,REGLAMENTARIA,263
51535,90008046,90008,46,DIRECTA CIRCULAR,311,CIRCULAR,COONATRA,-75.59943582,6.26549541,DESTINO-ORIGEN,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA,264
52014,90076010,90076,10,AURES DERECHA,253D,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58882862,6.278272,ORIGEN-DESTINO,2A,REGLAMENTARIA,265
52154,90057015,90057,15,BLANQUIZAL,246,DIRECTA CENTRO,COOTRANSBLAN,-75.58552936,6.25809545,ORIGEN-DESTINO,2A,REGLAMENTARIA,266
52205,90010023,90010,23,COMERCIAL HOTELERA IZQUIERDA,305,CIRCULAR,INVETRANS,-75.58463904,6.21625942,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA,267
52080,90105017,90105,17,PILARICA INTEGRADA,254I,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.58746843,6.27915465,DESTINO-ORIGEN,2B,REGLAMENTARIA,268
