id_paradero,id_parada,id_ruta,nro_parada,nombre_ruta,codigo_ruta,tipo_ruta,empresa,longitud,latitud,recorrido,sistema_ruta,tipo_parada
52530,90107006,90107,6,ALFONSO LÓPEZ CALLE 94,261,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57897343,6.29853966,ORIGEN-DESTINO,2B,REGLAMENTARIA
52224,90080047,90080,47,PICACHO,254,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.58437413,6.28603658,DESTINO-ORIGEN,2A,REGLAMENTARIA
51418,90007009,90007,9,DIRECTA CIRCULAR,310,CIRCULAR,COONATRA,-75.60149906,6.26687865,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA
51531,90008013,90008,13,DIRECTA CIRCULAR,311,CIRCULAR,COONATRA,-75.5994399,6.26561337,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA
52673,90001030,90001,30,CIRCULAR HORARIO 303,303,CIRCULAR,COONATRA,-75.5765001,6.21210316,DESTINO-ORIGEN,CIRCULAR DERECHA 303,REGLAMENTARIA
52987,90016055,90016,55,CIRCULAR 316,316,CIRCULAR,SANTRA,-75.57207979,6.24171546,DESTINO-ORIGEN,CIRCULAR 315 Y 316,REGLAMENTARIA
50001,90086012,90086,12,PALMITAS-CENTRO,255P,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.7031187,6.34483513,ORIGEN-DESTINO,2A,REGLAMENTARIA
53617,90005034,90005,34,CIRCULAR,300,CIRCULAR,COONATRA,-75.56281775,6.26559593,DESTINO-ORIGEN,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA
52856,90072015,90072,15,MORAVIA,250M,INTEGRADA,PALENQUE ROBLEDAL,-75.57378639,6.27641862,ORIGEN-DESTINO,2A,REGLAMENTARIA
53973,90375011,90375,11,PLAYON DE LOS COMUNEROS_BARRIAL,024 BARRIAL,DIRECTA NO CENTRO,NONE,-75.55730156,6.30017988,ORIGEN-DESTINO,6B,REGLAMENTARIA
51485,90057033,90057,33,BLANQUIZAL,246,DIRECTA CENTRO,COOTRANSBLAN,-75.60017253,6.27360188,DESTINO-ORIGEN,2A,REGLAMENTARIA
51798,90010010,90010,10,COMERCIAL HOTELERA IZQUIERDA,305,CIRCULAR,INVETRANS,-75.59364781,6.25516391,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
51586,90016067,90016,67,CIRCULAR 316,316,CIRCULAR,SANTRA,-75.59835702,6.23810772,DESTINO-ORIGEN,CIRCULAR 315 Y 316,REGLAMENTARIA
53116,90012029,90012,29,RUTA DE LA SALUD DERECHA DIRECTA,308D,CIRCULAR,COINVETRANS,-75.57032213,6.23981239,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52660,90010026,90010,26,COMERCIAL HOTELERA IZQUIERDA,305,CIRCULAR,INVETRANS,-75.57672064,6.2097909,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52092,90094036,90094,36,CLÍNICA,260CL,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.5873247,6.28363968,DESTINO-ORIGEN,2A,REGLAMENTARIA
51465,90006024,90006,24,CIRCULAR,301,CIRCULAR,COONATRA,-75.60047796,6.25964654,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA
53713,90010043,90010,43,COMERCIAL HOTELERA IZQUIERDA,305,CIRCULAR,INVETRANS,-75.56123798,6.18467533,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
51616,90014022,90014,22,RUTA DE LA SALUD IZQUIERDA DIRECTA,309D,CIRCULAR,COINVETRANS,-75.5977803,6.26622146,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52266,90080003,90080,3,PICACHO,254,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.58351061,6.30007389,ORIGEN-DESTINO,2A,REGLAMENTARIA
51778,90067006,90067,6,ROBLEDALES,250R,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.59426268,6.28028075,ORIGEN-DESTINO,2A,REGLAMENTARIA
51543,90001045,90001,45,CIRCULAR HORARIO 303,303,CIRCULAR,COONATRA,-75.59929682,6.22389898,DESTINO-ORIGEN,CIRCULAR DERECHA 303,REGLAMENTARIA
52134,90015016,90015,16,CIRCULAR 315,315,CIRCULAR,SANTRA,-75.58646382,6.23920733,ORIGEN-DESTINO,CIRCULAR 315 Y 316,REGLAMENTARIA
50273,90084002,90084,2,METROCABLE AURORA-CÁRCEL,255I,INTEGRADA,RÁPIDO SAN CRISTÓBAL,-75.64169587,6.279874,ORIGEN-DESTINO,2A,REGLAMENTARIA
52966,90107032,90107,32,ALFONSO LÓPEZ CALLE 94,261,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57230576,6.27991634,DESTINO-ORIGEN,2B,REGLAMENTARIA
52248,90080052,90080,52,PICACHO,254,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.58382526,6.29849838,DESTINO-ORIGEN,2A,REGLAMENTARIA
51306,90003005,90003,5,CIRCULAR ANTIHORARIO 302,302,CIRCULAR,AUTOBUSES POBLADO LAURELES,-75.60295289,6.24167818,ORIGEN-DESTINO,CIRCULAR IZQUIERDA 302,REGLAMENTARIA
53230,90016045,90016,45,CIRCULAR 316,316,CIRCULAR,SANTRA,-75.56868233,6.24947556,ORIGEN-DESTINO,CIRCULAR 315 Y 316,REGLAMENTARIA
52967,90067024,90067,24,ROBLEDALES,250R,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.57228503,6.25177705,DESTINO-ORIGEN,2A,REGLAMENTARIA
51796,90068026,90068,26,VILLA FLORA INTEGRADA,250IVF,INTEGRADA,PALENQUE ROBLEDAL,-75.59369623,6.28042434,DESTINO-ORIGEN,2A,REGLAMENTARIA
